,net_name,train_type,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
309,alexnet,train_big_set_and_sample_size,2,RVvGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
310,alexnet,train_big_set_and_sample_size,2,RVvGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
311,alexnet,train_big_set_and_sample_size,2,RVvGV,6,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
312,alexnet,train_big_set_and_sample_size,2,RVvGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
313,alexnet,train_big_set_and_sample_size,2,RVvGV,12,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
314,alexnet,train_big_set_and_sample_size,2,RVvGV,18,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
315,alexnet,train_big_set_and_sample_size,3,RVvGV,1,present,1.0,,,
316,alexnet,train_big_set_and_sample_size,3,RVvGV,2,present,1.0,,,
317,alexnet,train_big_set_and_sample_size,3,RVvGV,4,present,1.0,,,
318,alexnet,train_big_set_and_sample_size,3,RVvGV,6,present,1.0,,,
319,alexnet,train_big_set_and_sample_size,3,RVvGV,8,present,1.0,,,
320,alexnet,train_big_set_and_sample_size,3,RVvGV,12,present,1.0,,,
321,alexnet,train_big_set_and_sample_size,3,RVvGV,18,present,1.0,,,
322,alexnet,train_big_set_and_sample_size,3,RVvGV,1,absent,1.0,,,
323,alexnet,train_big_set_and_sample_size,3,RVvGV,2,absent,1.0,,,
324,alexnet,train_big_set_and_sample_size,3,RVvGV,4,absent,1.0,,,
325,alexnet,train_big_set_and_sample_size,3,RVvGV,6,absent,1.0,,,
326,alexnet,train_big_set_and_sample_size,3,RVvGV,8,absent,1.0,,,
327,alexnet,train_big_set_and_sample_size,3,RVvGV,12,absent,1.0,,,
328,alexnet,train_big_set_and_sample_size,3,RVvGV,18,absent,1.0,,,
329,alexnet,train_big_set_and_sample_size,3,RVvGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
330,alexnet,train_big_set_and_sample_size,3,RVvGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
331,alexnet,train_big_set_and_sample_size,3,RVvGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
332,alexnet,train_big_set_and_sample_size,3,RVvGV,6,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
333,alexnet,train_big_set_and_sample_size,3,RVvGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
334,alexnet,train_big_set_and_sample_size,3,RVvGV,12,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
335,alexnet,train_big_set_and_sample_size,3,RVvGV,18,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
336,alexnet,train_big_set_and_sample_size,0,RVvRHGV,1,present,1.0,,,
337,alexnet,train_big_set_and_sample_size,0,RVvRHGV,2,present,1.0,,,
338,alexnet,train_big_set_and_sample_size,0,RVvRHGV,4,present,1.0,,,
339,alexnet,train_big_set_and_sample_size,0,RVvRHGV,6,present,0.9833333333333333,,,
340,alexnet,train_big_set_and_sample_size,0,RVvRHGV,8,present,1.0,,,
341,alexnet,train_big_set_and_sample_size,0,RVvRHGV,12,present,1.0,,,
342,alexnet,train_big_set_and_sample_size,0,RVvRHGV,18,present,0.8833333333333333,,,
343,alexnet,train_big_set_and_sample_size,0,RVvRHGV,1,absent,1.0,,,
344,alexnet,train_big_set_and_sample_size,0,RVvRHGV,2,absent,1.0,,,
345,alexnet,train_big_set_and_sample_size,0,RVvRHGV,4,absent,1.0,,,
346,alexnet,train_big_set_and_sample_size,0,RVvRHGV,6,absent,1.0,,,
347,alexnet,train_big_set_and_sample_size,0,RVvRHGV,8,absent,1.0,,,
348,alexnet,train_big_set_and_sample_size,0,RVvRHGV,12,absent,1.0,,,
349,alexnet,train_big_set_and_sample_size,0,RVvRHGV,18,absent,0.9833333333333333,,,
350,alexnet,train_big_set_and_sample_size,0,RVvRHGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
351,alexnet,train_big_set_and_sample_size,0,RVvRHGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
352,alexnet,train_big_set_and_sample_size,0,RVvRHGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
353,alexnet,train_big_set_and_sample_size,0,RVvRHGV,6,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
354,alexnet,train_big_set_and_sample_size,0,RVvRHGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
355,alexnet,train_big_set_and_sample_size,0,RVvRHGV,12,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
356,alexnet,train_big_set_and_sample_size,0,RVvRHGV,18,both,0.9333333333333333,0.9814814814814815,0.10606060606060606,3.333109421383154
357,alexnet,train_big_set_and_sample_size,1,RVvRHGV,1,present,1.0,,,
358,alexnet,train_big_set_and_sample_size,1,RVvRHGV,2,present,1.0,,,
359,alexnet,train_big_set_and_sample_size,1,RVvRHGV,4,present,1.0,,,
360,alexnet,train_big_set_and_sample_size,1,RVvRHGV,6,present,0.9833333333333333,,,
361,alexnet,train_big_set_and_sample_size,1,RVvRHGV,8,present,1.0,,,
362,alexnet,train_big_set_and_sample_size,1,RVvRHGV,12,present,1.0,,,
363,alexnet,train_big_set_and_sample_size,1,RVvRHGV,18,present,0.9333333333333333,,,
364,alexnet,train_big_set_and_sample_size,1,RVvRHGV,1,absent,1.0,,,
365,alexnet,train_big_set_and_sample_size,1,RVvRHGV,2,absent,1.0,,,
366,alexnet,train_big_set_and_sample_size,1,RVvRHGV,4,absent,1.0,,,
367,alexnet,train_big_set_and_sample_size,1,RVvRHGV,6,absent,1.0,,,
368,alexnet,train_big_set_and_sample_size,1,RVvRHGV,8,absent,1.0,,,
369,alexnet,train_big_set_and_sample_size,1,RVvRHGV,12,absent,0.9833333333333333,,,
370,alexnet,train_big_set_and_sample_size,1,RVvRHGV,18,absent,0.95,,,
371,alexnet,train_big_set_and_sample_size,1,RVvRHGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
372,alexnet,train_big_set_and_sample_size,1,RVvRHGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
373,alexnet,train_big_set_and_sample_size,1,RVvRHGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
374,alexnet,train_big_set_and_sample_size,1,RVvRHGV,6,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
375,alexnet,train_big_set_and_sample_size,1,RVvRHGV,8,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
376,alexnet,train_big_set_and_sample_size,1,RVvRHGV,12,both,0.9916666666666667,0.9836065573770492,0.00847457627118644,4.522492231625421
377,alexnet,train_big_set_and_sample_size,1,RVvRHGV,18,both,0.9416666666666667,0.9491525423728814,0.06557377049180328,3.1462837365787832
378,alexnet,train_big_set_and_sample_size,2,RVvRHGV,1,present,1.0,,,
379,alexnet,train_big_set_and_sample_size,2,RVvRHGV,2,present,1.0,,,
380,alexnet,train_big_set_and_sample_size,2,RVvRHGV,4,present,1.0,,,
381,alexnet,train_big_set_and_sample_size,2,RVvRHGV,6,present,0.9833333333333333,,,
382,alexnet,train_big_set_and_sample_size,2,RVvRHGV,8,present,0.9833333333333333,,,
383,alexnet,train_big_set_and_sample_size,2,RVvRHGV,12,present,0.9666666666666667,,,
384,alexnet,train_big_set_and_sample_size,2,RVvRHGV,18,present,0.8666666666666667,,,
385,alexnet,train_big_set_and_sample_size,2,RVvRHGV,1,absent,1.0,,,
386,alexnet,train_big_set_and_sample_size,2,RVvRHGV,2,absent,1.0,,,
387,alexnet,train_big_set_and_sample_size,2,RVvRHGV,4,absent,1.0,,,
388,alexnet,train_big_set_and_sample_size,2,RVvRHGV,6,absent,1.0,,,
389,alexnet,train_big_set_and_sample_size,2,RVvRHGV,8,absent,1.0,,,
390,alexnet,train_big_set_and_sample_size,2,RVvRHGV,12,absent,1.0,,,
391,alexnet,train_big_set_and_sample_size,2,RVvRHGV,18,absent,0.9666666666666667,,,
392,alexnet,train_big_set_and_sample_size,2,RVvRHGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
393,alexnet,train_big_set_and_sample_size,2,RVvRHGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
394,alexnet,train_big_set_and_sample_size,2,RVvRHGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
395,alexnet,train_big_set_and_sample_size,2,RVvRHGV,6,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
396,alexnet,train_big_set_and_sample_size,2,RVvRHGV,8,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
397,alexnet,train_big_set_and_sample_size,2,RVvRHGV,12,both,0.9833333333333333,0.9913793103448276,0.03225806451612903,4.230115758471892
398,alexnet,train_big_set_and_sample_size,2,RVvRHGV,18,both,0.9166666666666666,0.9629629629629629,0.12121212121212122,2.955104405792558
399,alexnet,train_big_set_and_sample_size,3,RVvRHGV,1,present,1.0,,,
400,alexnet,train_big_set_and_sample_size,3,RVvRHGV,2,present,1.0,,,
401,alexnet,train_big_set_and_sample_size,3,RVvRHGV,4,present,1.0,,,
402,alexnet,train_big_set_and_sample_size,3,RVvRHGV,6,present,0.9833333333333333,,,
403,alexnet,train_big_set_and_sample_size,3,RVvRHGV,8,present,0.9833333333333333,,,
404,alexnet,train_big_set_and_sample_size,3,RVvRHGV,12,present,0.9833333333333333,,,
405,alexnet,train_big_set_and_sample_size,3,RVvRHGV,18,present,0.9166666666666666,,,
406,alexnet,train_big_set_and_sample_size,3,RVvRHGV,1,absent,1.0,,,
407,alexnet,train_big_set_and_sample_size,3,RVvRHGV,2,absent,1.0,,,
408,alexnet,train_big_set_and_sample_size,3,RVvRHGV,4,absent,1.0,,,
409,alexnet,train_big_set_and_sample_size,3,RVvRHGV,6,absent,1.0,,,
410,alexnet,train_big_set_and_sample_size,3,RVvRHGV,8,absent,1.0,,,
411,alexnet,train_big_set_and_sample_size,3,RVvRHGV,12,absent,0.9833333333333333,,,
412,alexnet,train_big_set_and_sample_size,3,RVvRHGV,18,absent,0.9,,,
413,alexnet,train_big_set_and_sample_size,3,RVvRHGV,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
414,alexnet,train_big_set_and_sample_size,3,RVvRHGV,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
415,alexnet,train_big_set_and_sample_size,3,RVvRHGV,4,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
416,alexnet,train_big_set_and_sample_size,3,RVvRHGV,6,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
417,alexnet,train_big_set_and_sample_size,3,RVvRHGV,8,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
418,alexnet,train_big_set_and_sample_size,3,RVvRHGV,12,both,0.9833333333333333,0.9833333333333333,0.016666666666666666,4.256090468369967
419,alexnet,train_big_set_and_sample_size,3,RVvRHGV,18,both,0.9083333333333333,0.9016393442622951,0.0847457627118644,2.6647886150593596
420,alexnet,train_big_set_and_sample_size,0,2_v_5,1,present,1.0,,,
421,alexnet,train_big_set_and_sample_size,0,2_v_5,2,present,0.9833333333333333,,,
422,alexnet,train_big_set_and_sample_size,0,2_v_5,4,present,0.9833333333333333,,,
423,alexnet,train_big_set_and_sample_size,0,2_v_5,6,present,0.8333333333333334,,,
424,alexnet,train_big_set_and_sample_size,0,2_v_5,8,present,0.7666666666666667,,,
425,alexnet,train_big_set_and_sample_size,0,2_v_5,12,present,0.45,,,
426,alexnet,train_big_set_and_sample_size,0,2_v_5,18,present,0.4666666666666667,,,
427,alexnet,train_big_set_and_sample_size,0,2_v_5,1,absent,1.0,,,
428,alexnet,train_big_set_and_sample_size,0,2_v_5,2,absent,1.0,,,
429,alexnet,train_big_set_and_sample_size,0,2_v_5,4,absent,0.95,,,
430,alexnet,train_big_set_and_sample_size,0,2_v_5,6,absent,0.8833333333333333,,,
431,alexnet,train_big_set_and_sample_size,0,2_v_5,8,absent,0.9,,,
432,alexnet,train_big_set_and_sample_size,0,2_v_5,12,absent,0.8666666666666667,,,
433,alexnet,train_big_set_and_sample_size,0,2_v_5,18,absent,0.85,,,
434,alexnet,train_big_set_and_sample_size,0,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
435,alexnet,train_big_set_and_sample_size,0,2_v_5,2,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
436,alexnet,train_big_set_and_sample_size,0,2_v_5,4,both,0.9666666666666667,0.9516129032258065,0.017241379310344827,3.775078382081602
437,alexnet,train_big_set_and_sample_size,0,2_v_5,6,both,0.8583333333333333,0.8771929824561403,0.15873015873015872,2.1607590074708245
438,alexnet,train_big_set_and_sample_size,0,2_v_5,8,both,0.8333333333333334,0.8846153846153846,0.20588235294117646,2.019171790639305
439,alexnet,train_big_set_and_sample_size,0,2_v_5,12,both,0.6583333333333333,0.7714285714285715,0.38823529411764707,1.0274811934226036
440,alexnet,train_big_set_and_sample_size,0,2_v_5,18,both,0.6583333333333333,0.7567567567567568,0.3855421686746988,0.9868647656762654
441,alexnet,train_big_set_and_sample_size,1,2_v_5,1,present,1.0,,,
442,alexnet,train_big_set_and_sample_size,1,2_v_5,2,present,1.0,,,
443,alexnet,train_big_set_and_sample_size,1,2_v_5,4,present,0.9833333333333333,,,
444,alexnet,train_big_set_and_sample_size,1,2_v_5,6,present,0.95,,,
445,alexnet,train_big_set_and_sample_size,1,2_v_5,8,present,0.8833333333333333,,,
446,alexnet,train_big_set_and_sample_size,1,2_v_5,12,present,0.7,,,
447,alexnet,train_big_set_and_sample_size,1,2_v_5,18,present,0.6166666666666667,,,
448,alexnet,train_big_set_and_sample_size,1,2_v_5,1,absent,1.0,,,
449,alexnet,train_big_set_and_sample_size,1,2_v_5,2,absent,1.0,,,
450,alexnet,train_big_set_and_sample_size,1,2_v_5,4,absent,0.95,,,
451,alexnet,train_big_set_and_sample_size,1,2_v_5,6,absent,0.9166666666666666,,,
452,alexnet,train_big_set_and_sample_size,1,2_v_5,8,absent,0.9333333333333333,,,
453,alexnet,train_big_set_and_sample_size,1,2_v_5,12,absent,0.85,,,
454,alexnet,train_big_set_and_sample_size,1,2_v_5,18,absent,0.8,,,
455,alexnet,train_big_set_and_sample_size,1,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
456,alexnet,train_big_set_and_sample_size,1,2_v_5,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
457,alexnet,train_big_set_and_sample_size,1,2_v_5,4,both,0.9666666666666667,0.9516129032258065,0.017241379310344827,3.775078382081602
458,alexnet,train_big_set_and_sample_size,1,2_v_5,6,both,0.9333333333333333,0.9193548387096774,0.05172413793103448,3.0291064678474835
459,alexnet,train_big_set_and_sample_size,1,2_v_5,8,both,0.9083333333333333,0.9298245614035088,0.1111111111111111,2.6951260040073213
460,alexnet,train_big_set_and_sample_size,1,2_v_5,12,both,0.775,0.8235294117647058,0.2608695652173913,1.5695663815663756
461,alexnet,train_big_set_and_sample_size,1,2_v_5,18,both,0.7083333333333334,0.7551020408163265,0.323943661971831,1.1473325734339288
462,alexnet,train_big_set_and_sample_size,2,2_v_5,1,present,1.0,,,
463,alexnet,train_big_set_and_sample_size,2,2_v_5,2,present,1.0,,,
464,alexnet,train_big_set_and_sample_size,2,2_v_5,4,present,0.9833333333333333,,,
465,alexnet,train_big_set_and_sample_size,2,2_v_5,6,present,0.8,,,
466,alexnet,train_big_set_and_sample_size,2,2_v_5,8,present,0.7833333333333333,,,
467,alexnet,train_big_set_and_sample_size,2,2_v_5,12,present,0.6166666666666667,,,
468,alexnet,train_big_set_and_sample_size,2,2_v_5,18,present,0.43333333333333335,,,
469,alexnet,train_big_set_and_sample_size,2,2_v_5,1,absent,1.0,,,
470,alexnet,train_big_set_and_sample_size,2,2_v_5,2,absent,1.0,,,
471,alexnet,train_big_set_and_sample_size,2,2_v_5,4,absent,0.9166666666666666,,,
472,alexnet,train_big_set_and_sample_size,2,2_v_5,6,absent,0.9333333333333333,,,
473,alexnet,train_big_set_and_sample_size,2,2_v_5,8,absent,0.8666666666666667,,,
474,alexnet,train_big_set_and_sample_size,2,2_v_5,12,absent,0.85,,,
475,alexnet,train_big_set_and_sample_size,2,2_v_5,18,absent,0.8166666666666667,,,
476,alexnet,train_big_set_and_sample_size,2,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
477,alexnet,train_big_set_and_sample_size,2,2_v_5,2,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
478,alexnet,train_big_set_and_sample_size,2,2_v_5,4,both,0.95,0.921875,0.017857142857142856,3.517962630840737
479,alexnet,train_big_set_and_sample_size,2,2_v_5,6,both,0.8666666666666667,0.9230769230769231,0.17647058823529413,2.354976363920118
480,alexnet,train_big_set_and_sample_size,2,2_v_5,8,both,0.825,0.8545454545454545,0.2,1.8977506536900974
481,alexnet,train_big_set_and_sample_size,2,2_v_5,12,both,0.7333333333333333,0.8043478260869565,0.3108108108108108,1.3508077153107239
482,alexnet,train_big_set_and_sample_size,2,2_v_5,18,both,0.625,0.7027027027027027,0.40963855421686746,0.7606645776429233
483,alexnet,train_big_set_and_sample_size,3,2_v_5,1,present,1.0,,,
484,alexnet,train_big_set_and_sample_size,3,2_v_5,2,present,0.9833333333333333,,,
485,alexnet,train_big_set_and_sample_size,3,2_v_5,4,present,0.9666666666666667,,,
486,alexnet,train_big_set_and_sample_size,3,2_v_5,6,present,0.8333333333333334,,,
487,alexnet,train_big_set_and_sample_size,3,2_v_5,8,present,0.75,,,
488,alexnet,train_big_set_and_sample_size,3,2_v_5,12,present,0.6333333333333333,,,
489,alexnet,train_big_set_and_sample_size,3,2_v_5,18,present,0.5333333333333333,,,
490,alexnet,train_big_set_and_sample_size,3,2_v_5,1,absent,1.0,,,
491,alexnet,train_big_set_and_sample_size,3,2_v_5,2,absent,1.0,,,
492,alexnet,train_big_set_and_sample_size,3,2_v_5,4,absent,0.9,,,
493,alexnet,train_big_set_and_sample_size,3,2_v_5,6,absent,0.9666666666666667,,,
494,alexnet,train_big_set_and_sample_size,3,2_v_5,8,absent,0.8333333333333334,,,
495,alexnet,train_big_set_and_sample_size,3,2_v_5,12,absent,0.85,,,
496,alexnet,train_big_set_and_sample_size,3,2_v_5,18,absent,0.7833333333333333,,,
497,alexnet,train_big_set_and_sample_size,3,2_v_5,1,both,1.0,0.9916666666666667,0.008333333333333333,4.78795959963702
498,alexnet,train_big_set_and_sample_size,3,2_v_5,2,both,0.9916666666666667,0.9915254237288136,0.01639344262295082,4.522492231625423
499,alexnet,train_big_set_and_sample_size,3,2_v_5,4,both,0.9333333333333333,0.90625,0.03571428571428571,3.1207539880427273
500,alexnet,train_big_set_and_sample_size,3,2_v_5,6,both,0.9,0.9615384615384616,0.14705882352941177,2.8179564364826772
501,alexnet,train_big_set_and_sample_size,3,2_v_5,8,both,0.7916666666666666,0.8181818181818182,0.23076923076923078,1.6447737859135148
502,alexnet,train_big_set_and_sample_size,3,2_v_5,12,both,0.7416666666666667,0.8085106382978723,0.3013698630136986,1.3928857446646743
503,alexnet,train_big_set_and_sample_size,3,2_v_5,18,both,0.6583333333333333,0.7111111111111111,0.37333333333333335,0.8796713530490367
